# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
199707,0.17
199708,0.43
199709,0.20
199710,1.47
199711,0.08
199712,-0.20
199801,0.24
199802,1.31
199803,1.03
199804,0.66
199805,0.43
199806,1.07
199807,1.16
199808,1.20
199809,0.46
199810,0.45
199811,-0.50
199812,1.75
199901,1.19
199902,2.95
199903,-1.08
199904,0.87
199905,0.70
199906,0.40
199907,0.92
199908,0.39
199909,0.48
199910,0.97
199911,0.46
199912,2.19
200001,0.35
200002,1.58
200003,1.36
200004,2.25
200005,1.12
200006,0.99
200007,0.81
200008,0.83
200009,0.43
200010,-0.27
200011,-0.77
200012,0.21
200101,-0.18
200102,0.54
200103,1.49
200104,1.04
200105,1.65
200106,1.01
200107,0.99
200108,0.85
200109,0.44
200110,0.60
200111,2.35
200112,0.57
200201,2.39
200202,3.29
200203,3.39
200204,0.74
200205,0.73
200206,0.90
200207,1.01
200208,0.67
200209,0.49
200210,0.49
200211,0.99
200212,-1.26
200301,1.43
200302,1.49
200303,1.28
200304,0.82
200305,0.84
200306,0.46
200307,0.49
200308,0.94
200309,1.04
200310,1.27
200311,0.38
200312,2.24
200401,1.68
200402,1.97
200403,1.71
200404,0.73
200405,0.87
200406,0.59
200407,0.44
200408,0.31
200409,0.81
200410,0.40
200411,2.32
200412,0.32
200501,1.65
200502,-0.41
200503,1.46
200504,1.33
200505,1.19
200506,1.25
200507,1.08
200508,0.63
200509,1.54
200510,1.59
200511,2.38
200512,0.97
200601,-0.97
200602,1.68
200603,1.56
200604,-0.10
200605,0.90
200606,1.35
200607,0.52
200608,0.82
200609,1.03
200610,1.13
200611,1.62
200612,2.09
200701,3.53
200702,1.52
200703,1.69
200704,2.41
200705,1.48
200706,0.85
200707,0.92
200708,1.36
200709,1.32
200710,1.24
200711,1.81
200712,2.04
200801,-0.36
200802,1.00
200803,3.99
200804,1.25
200805,1.23
200806,0.97
200807,0.90
200808,0.84
200809,0.64
200810,1.98
200811,2.10
200812,1.65
200901,1.57
200902,1.06
200903,1.69
200904,1.55
200905,0.92
200906,0.81
200907,0.57
200908,0.64
200909,1.27
200910,1.44
200911,0.32
200912,-0.10
201001,0.39
201002,-0.21
201003,1.14
201004,0.76
201005,1.64
201006,1.48
201007,1.50
201008,1.20
201009,0.87
201010,1.38
201011,2.64
201012,0.30
201101,0.03
201102,0.57
201103,1.65
201104,2.21
201105,1.35
201106,1.43
201107,0.97
201108,0.91
201109,0.75
201110,1.84
201111,0.87
201112,1.30
201201,0.22
201202,-0.16
201203,0.47
201204,2.30
201205,1.92
201206,1.83
201207,1.37
201208,0.81
201209,1.13
201210,1.13
201211,1.15
201212,-0.72
201301,0.58
201302,1.26
201303,1.12
201304,1.43
201305,1.58
201306,1.07
201307,0.79
201308,0.93
201309,0.51
201310,0.81
201311,2.91
201312,2.58
201401,0.56
201402,-0.02
201403,2.95
201404,2.29
201405,1.34
201406,1.09
201407,0.49
201408,1.08
201409,0.52
201410,0.36
201411,0.78
201412,1.57
201501,2.30
201502,3.23
201503,2.50
201504,1.55
201505,1.60
201506,1.42
201507,0.88
201508,0.89
201509,1.07
201510,1.12
201511,1.43
201512,2.79
201601,1.61
201602,3.30
201603,3.55
201604,2.63
201605,1.28
201606,1.42
