# Title: Antarctic Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
200208,0.41
200209,0.89
200210,0.65
200211,-0.09
200212,0.02
200301,0.49
200302,0.76
200303,0.46
200304,0.17
200305,0.08
200306,-0.55
200307,0.11
200308,0.23
200309,0.54
200310,0.20
200311,-0.20
200312,0.44
200401,0.40
200402,0.62
200403,0.04
200404,0.36
200405,-0.25
200406,0.16
200407,-1.54
200408,0.16
200409,0.39
200410,0.51
200411,0.08
200412,0.66
200501,0.65
200502,0.06
200503,0.46
200504,-0.31
200505,0.01
200506,0.35
200507,0.13
200508,0.07
200509,0.84
200510,0.87
200511,0.25
200512,1.04
200601,0.36
200602,0.38
200603,0.42
200604,0.14
200605,-0.47
200606,0.22
200607,-0.46
200608,1.56
200609,0.47
200610,0.20
200611,0.57
200612,-0.07
200701,0.54
200702,0.07
200703,0.47
200704,0.42
200705,1.52
200706,1.03
200707,0.84
200708,0.81
200709,0.49
200710,0.25
200711,0.69
200712,-0.01
200801,0.05
200802,-0.54
200803,0.27
200804,0.97
200805,0.40
200806,-0.19
200807,0.62
200808,-0.03
200809,0.91
200810,-0.05
200811,0.17
200812,0.15
200901,0.15
200902,0.00
200903,0.20
200904,0.05
200905,0.97
200906,0.56
200907,1.68
200908,0.45
200909,0.64
200910,0.35
200911,0.61
200912,0.48
201001,0.64
201002,0.42
201003,0.35
201004,-0.12
201005,0.14
201006,-0.37
201007,-0.61
201008,0.01
201009,0.51
201010,0.42
201011,-0.18
201012,0.11
201101,0.25
201102,0.13
201103,-0.08
201104,0.37
201105,0.02
201106,-0.02
201107,1.27
201108,1.54
201109,0.26
201110,0.34
201111,0.69
201112,0.05
201201,-0.19
201202,0.09
201203,0.31
201204,-0.17
201205,0.54
201206,-0.42
201207,-0.77
201208,0.01
201209,0.01
201210,0.79
201211,0.50
201212,0.51
201301,0.40
201302,-0.01
201303,0.18
201304,-0.08
201305,-0.08
201306,0.61
201307,-0.18
201308,1.08
201309,1.84
201310,0.56
201311,0.34
201312,0.21
201401,0.24
201402,-0.15
201403,-0.58
201404,-0.31
201405,0.89
201406,-0.47
201407,-0.51
201408,0.56
201409,1.32
201410,0.31
201411,0.14
201412,-0.28
201501,-0.18
201502,0.18
201503,0.02
201504,-0.19
201505,-0.38
201506,-0.27
201507,-0.57
201508,-0.45
201509,-0.39
201510,0.58
201511,0.03
201512,-0.19
201601,-0.34
201602,-0.15
201603,-0.17
201604,-0.21
201605,0.67
201606,-1.08
201607,-0.30
201608,1.47
201609,0.18
201610,0.58
201611,0.65
201612,0.45
201701,0.25
201702,0.69
201703,0.55
201704,0.26
201705,1.20
201706,-0.94
201707,0.03
201708,-0.05
201709,0.02
201710,0.91
201711,0.35
201712,-0.33
201801,-0.13
201802,-0.09
201803,0.38
201804,0.92
201805,0.55
201806,0.56
201807,0.77
201808,0.80
201809,-0.04
201810,0.50
201811,0.11
201812,0.21
201901,-0.27
201902,0.46
201903,0.25
201904,0.19
201905,0.29
201906,-0.50
201907,0.70
201908,0.85
201909,0.27
201910,0.56
201911,0.49
201912,0.49
202001,0.27
202002,0.43
202003,-0.14
202004,0.90
202005,0.80
202006,0.42
202007,0.74
202008,0.21
202009,1.01
202010,0.13
202011,0.39
202012,-0.15
202101,-0.49
202102,-0.33
202103,0.62
202104,-0.58
202105,0.13
202106,-0.56
202107,0.55
202108,0.31
202109,0.96
202110,0.72
202111,-0.05
202112,0.02
202201,-0.27
202202,0.39
202203,0.65
202204,0.16
202205,0.62
202206,0.98
202207,0.90
202208,0.53
202209,0.39
202210,0.57
202211,-0.44
202212,-0.35
202301,-0.55
202302,0.07
202303,0.50
202304,1.10
202305,0.10
202306,0.40
202307,0.09
202308,-0.14
202309,1.57
202310,0.04
202311,-0.12
202312,-0.24
